     3.310      1.696      0.000      1.000      0.000
     3.320      1.696      0.000      1.000      0.000
     3.330      1.696      0.000      1.000      0.000
     3.340      1.696      0.000      1.000      0.000
     3.350      1.696      0.000      1.000      0.000
     3.360      1.696      0.000      1.000      0.000
     3.370      1.696      0.000      1.000      0.000
     3.380      1.696      0.000      1.000      0.000
     3.390      1.696      0.000      1.000      0.000
     3.400      1.696      0.000      1.000      0.000
     3.410      1.696      0.000      1.000      0.000
     3.420      1.696      0.000      1.000      0.000
     3.430      1.696      0.000      1.000      0.000
     3.440      1.696      0.000      1.000      0.000
     3.450      1.696      0.000      1.000      0.000
     3.460      1.696      0.000      1.000      0.000
     3.470      1.696      0.000      1.000      0.000
     3.480      1.696      0.000      1.000      0.000
     3.490      1.696      0.000      1.000      0.000
     3.500      1.696      0.000      1.000      0.000
     3.510      1.696      0.000      1.000      0.000
     3.520      1.696      0.000      1.000      0.000
     3.530      1.696      0.000      1.000      0.000
     3.540      1.696      0.000      1.000      0.000
     3.550      1.696      0.000      1.000      0.000
     3.560      1.696      0.000      1.000      0.000
     3.570      1.696      0.000      1.000      0.000
     3.580      1.696      0.000      1.000      0.000
     3.590      1.696      0.000      1.000      0.000
     3.600      1.696      0.000      1.000      0.000
     3.610      1.696      0.000      1.000      0.000
     3.620      1.696      0.000      1.000      0.000
     3.630      1.696      0.000      1.000      0.000
     3.640      1.696      0.000      1.000      0.000
     3.650      1.696      0.000      1.000      0.000
     3.660      1.696      0.000      1.000      0.000
     3.670      1.696      0.000      1.000      0.000
     3.680      1.696      0.000      1.000      0.000
     3.690      1.696      0.000      1.000      0.000
     3.700      1.696      0.000      1.000      0.000
     3.710      1.696      0.000      1.000      0.000
     3.720      1.696      0.000      1.000      0.000
     3.730      1.696      0.000      1.000      0.000
     3.740      1.696      0.000      1.000      0.000
     3.750      1.696      0.000      1.000      0.000
     3.760      1.696      0.000      1.000      0.000
     3.770      1.696      0.000      1.000      0.000
     3.780      1.696      0.000      1.000      0.000
     3.790      1.696      0.000      1.000      0.000
     3.800      1.696      0.000      1.000      0.000
     3.810      1.696      0.000      1.000      0.000
     3.820      1.696      0.000      1.000      0.000
